Location,Total Land Area (acres),Number of Cows,Farm Size,Date,Product ID,Product Name,Brand,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Storage Condition,Production Date,Expiration Date,Quantity Sold (liters/kg),Price per Unit (sold),Approx. Total Revenue(INR),Customer Location,Sales Channel,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Date_Sell,Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Sold_Hist_Mean,Sales_Velocity_Hist_Mean,Sales_Volatility_Hist,Quantity_Sold_Before_Expire,Quantity_Lost,Capacity_Utilization,Sales_Trend_7d,Seasonal_Volatility,Stock_Efficiency,Value_Lost,Revenue_Before_Losses,Real_Revenue
Telangana,654.94,77,Medium,2019-11-28,9,Paneer,Mother Dairy,911.65,3.855,12653.702,7,Refrigerated,2019-10-09,2019-10-16,62,15.42,956.04,Gujarat,Online,849,96.09,51.49,2019-10-16,2019,10,16,2,4,7,0,1,8.857142857142858,182.0,18.88888888888889,39.60277158687125,0.0,849.0,0.4689075630252101,298.57142857142856,48.974162968296724,8.857142857142858,3272.895,717.03,-2555.865
Maharashtra,284.93,75,Small,2019-10-22,9,Paneer,Raj,739.64,3.935,14400.7908,14,Refrigerated,2019-10-06,2019-10-20,239,15.74,3761.86,Telangana,Online,500,70.71,112.03,2019-10-20,2019,10,20,6,4,14,0,1,17.071428571428573,182.0,18.88888888888889,39.60277158687125,0.0,500.0,0.903781512605042,300.42857142857144,48.974162968296724,17.071428571428573,1967.5,2821.395,853.895
Karnataka,346.43,64,Large,2019-11-21,9,Paneer,Sudha,329.66,13.3375,18998.3058,10,Refrigerated,2019-10-13,2019-10-23,8,53.35,426.8,Kerala,Retail,321,21.84,175.05,2019-10-23,2019,10,23,2,4,10,0,1,0.8,182.0,18.88888888888889,39.60277158687125,0.0,321.0,0.042352941176470586,188.42857142857142,48.974162968296724,0.8,4281.337500000001,320.1,-3961.2375000000006
Rajasthan,487.1,71,Large,2019-11-06,9,Paneer,Mother Dairy,843.57,6.6825,21182.0427,10,Refrigerated,2019-10-13,2019-10-23,495,26.73,13231.35,Tamil Nadu,Online,348,65.21,56.89,2019-10-23,2019,10,23,2,4,10,0,1,49.5,182.0,18.88888888888889,39.60277158687125,0.0,348.0,2.6205882352941177,241.85714285714286,48.974162968296724,49.5,2325.51,9923.512499999999,7598.002499999999
Haryana,166.33,73,Small,2019-11-09,9,Paneer,Raj,472.75,22.89,43190.44,11,Refrigerated,2019-10-14,2019-10-25,245,91.56,22432.2,Chandigarh,Retail,227,97.44,195.34,2019-10-25,2019,10,25,4,4,11,0,1,22.272727272727273,182.0,18.88888888888889,39.60277158687125,0.0,227.0,1.179144385026738,223.71428571428572,48.974162968296724,22.272727272727273,5196.03,16824.15,11628.120000000003
Karnataka,987.89,25,Small,2019-11-10,9,Paneer,Raj,29.9,21.8175,2690.402,11,Refrigerated,2019-10-20,2019-10-31,11,87.27,959.97,Maharashtra,Online,18,55.77,33.26,2019-10-31,2019,10,31,3,4,11,0,1,1.0,182.0,18.88888888888889,39.60277158687125,0.0,18.0,0.052941176470588235,172.0,48.974162968296724,1.0,392.715,719.9775,327.2625
Delhi,437.86,79,Medium,2019-11-24,9,Paneer,Raj,245.11,19.27,19819.5946,9,Refrigerated,2019-10-23,2019-11-01,103,77.08,7939.24,Tamil Nadu,Retail,142,58.29,149.6,2019-11-01,2019,11,1,4,4,9,0,1,11.444444444444445,182.0,18.88888888888889,39.60277158687125,0.0,142.0,0.6058823529411764,166.14285714285714,29.968284627314485,11.444444444444445,2736.34,5954.43,3218.09
West Bengal,630.37,61,Large,2019-12-15,9,Paneer,Amul,104.3,25.275,10048.262,14,Refrigerated,2019-10-20,2019-11-03,76,101.1,7683.6,Maharashtra,Online,28,94.35,101.3,2019-11-03,2019,11,3,6,4,14,0,1,5.428571428571429,182.0,18.88888888888889,39.60277158687125,0.0,28.0,0.28739495798319326,168.14285714285714,29.968284627314485,5.428571428571429,707.6999999999999,5762.699999999999,5054.999999999999
Delhi,448.84,68,Medium,2019-12-09,9,Paneer,Mother Dairy,293.04,7.6225,7657.135200000001,8,Refrigerated,2019-10-26,2019-11-03,137,30.49,4177.13,Rajasthan,Retail,156,71.34,30.91,2019-11-03,2019,11,3,6,4,8,0,1,17.125,182.0,18.88888888888889,39.60277158687125,0.0,156.0,0.9066176470588235,153.57142857142858,29.968284627314485,17.125,1189.11,3132.8475,1943.7375
Uttar Pradesh,785.43,29,Medium,2019-11-07,9,Paneer,Raj,110.55,5.18,2753.8005,11,Refrigerated,2019-10-24,2019-11-04,102,20.72,2113.44,Gujarat,Retail,8,32.91,82.96,2019-11-04,2019,11,4,0,4,11,0,1,9.272727272727273,182.0,18.88888888888889,39.60277158687125,0.0,8.0,0.4909090909090909,167.0,29.968284627314485,9.272727272727273,41.44,1585.08,1543.6399999999999
Uttar Pradesh,789.7,69,Small,2019-11-18,9,Paneer,Mother Dairy,276.68,16.905,17826.492400000003,7,Refrigerated,2019-10-29,2019-11-05,210,67.62,14200.2,Gujarat,Retail,66,64.13,107.98,2019-11-05,2019,11,5,1,4,7,0,1,30.0,182.0,18.88888888888889,39.60277158687125,0.0,66.0,1.588235294117647,126.28571428571429,29.968284627314485,30.0,1115.73,10650.150000000001,9534.420000000002
Rajasthan,267.15,30,Medium,2019-12-24,9,Paneer,Sudha,97.17,13.6125,5610.5958,11,Refrigerated,2019-10-26,2019-11-06,48,54.45,2613.6,Chandigarh,Retail,49,78.12,131.05,2019-11-06,2019,11,6,2,4,11,0,1,4.363636363636363,182.0,18.88888888888889,39.60277158687125,0.0,49.0,0.23101604278074866,98.14285714285714,29.968284627314485,4.363636363636363,667.0125,1960.2000000000003,1293.1875000000002
Rajasthan,596.92,100,Small,2019-12-22,9,Paneer,Mother Dairy,93.47,16.065,6097.0481,13,Refrigerated,2019-10-27,2019-11-09,49,64.26,3148.74,Tamil Nadu,Online,44,74.43,102.72,2019-11-09,2019,11,9,5,4,13,0,1,3.769230769230769,182.0,18.88888888888889,39.60277158687125,0.0,44.0,0.19954751131221718,103.57142857142857,29.968284627314485,3.769230769230769,706.86,2361.5550000000003,1654.6950000000002
Delhi,505.83,34,Large,2019-11-14,9,Paneer,Mother Dairy,602.68,20.6,50637.1736,12,Refrigerated,2019-11-05,2019-11-17,312,82.4,25708.8,West Bengal,Wholesale,290,21.1,189.21,2019-11-14,2019,11,14,3,4,9,3,0,34.666666666666664,182.0,18.88888888888889,39.60277158687125,56.66666666666667,233.33333333333331,1.8352941176470587,133.42857142857142,29.968284627314485,11.555555555555555,4806.666666666667,19281.600000000002,14474.933333333334
Maharashtra,409.47,52,Small,2020-01-05,9,Paneer,Amul,245.72,23.3975,23972.4432,8,Refrigerated,2019-11-08,2019-11-16,5,93.59,467.95,Gujarat,Retail,240,48.17,183.95,2019-11-16,2019,11,16,5,4,8,0,1,0.625,182.0,18.88888888888889,39.60277158687125,0.0,240.0,0.03308823529411765,123.28571428571429,29.968284627314485,0.625,5615.400000000001,350.9625,-5264.437500000001
Uttar Pradesh,932.58,83,Large,2019-11-20,9,Paneer,Amul,913.85,23.3525,87565.10699999999,11,Refrigerated,2019-11-08,2019-11-19,264,93.41,24660.24,Telangana,Online,649,11.71,82.62,2019-11-19,2019,11,19,1,4,11,0,1,24.0,182.0,18.88888888888889,39.60277158687125,0.0,649.0,1.2705882352941178,141.42857142857142,29.968284627314485,24.0,15155.7725,18495.18,3339.407500000001
Chandigarh,895.51,62,Medium,2019-11-25,9,Paneer,Amul,656.11,14.8575,39701.2161,14,Refrigerated,2019-11-09,2019-11-23,578,59.43,34350.54,Chandigarh,Retail,78,33.01,123.93,2019-11-23,2019,11,23,5,4,14,0,1,41.285714285714285,182.0,18.88888888888889,39.60277158687125,0.0,78.0,2.1857142857142855,209.42857142857142,29.968284627314485,41.285714285714285,1158.885,25762.905,24604.02
Maharashtra,797.39,78,Medium,2019-11-28,9,Paneer,Mother Dairy,598.07,22.0075,50859.872800000005,11,Refrigerated,2019-11-14,2019-11-25,517,88.03,45511.51,West Bengal,Online,81,55.69,146.65,2019-11-25,2019,11,25,0,4,11,0,1,47.0,182.0,18.88888888888889,39.60277158687125,0.0,81.0,2.488235294117647,253.28571428571428,29.968284627314485,47.0,1782.6075,34133.63250000001,32351.02500000001
Haryana,798.75,36,Medium,2019-12-06,9,Paneer,Sudha,774.28,12.6875,40510.3296,10,Refrigerated,2019-11-17,2019-11-27,26,50.75,1319.5,Chandigarh,Wholesale,748,18.61,100.93,2019-11-27,2019,11,27,2,4,10,0,1,2.6,182.0,18.88888888888889,39.60277158687125,0.0,748.0,0.13764705882352943,250.14285714285714,29.968284627314485,2.6,9490.25,989.625,-8500.625
Madhya Pradesh,459.18,56,Small,2019-12-27,9,Paneer,Sudha,281.15,10.14,12519.6095,14,Refrigerated,2019-11-16,2019-11-30,61,40.56,2474.16,Delhi,Online,220,70.84,75.62,2019-11-30,2019,11,30,5,4,14,0,1,4.357142857142857,182.0,18.88888888888889,39.60277158687125,0.0,220.0,0.230672268907563,251.85714285714286,29.968284627314485,4.357142857142857,2230.8,1855.6200000000001,-375.18000000000006
Rajasthan,321.55,48,Medium,2019-12-15,9,Paneer,Mother Dairy,307.25,4.3425,4811.535,11,Refrigerated,2019-11-21,2019-12-02,24,17.37,416.88,Madhya Pradesh,Online,283,93.72,87.63,2019-12-02,2019,12,2,0,4,11,0,1,2.1818181818181817,182.0,18.88888888888889,39.60277158687125,0.0,283.0,0.11550802139037433,210.71428571428572,41.899535739905225,2.1818181818181817,1228.9275,312.65999999999997,-916.2675
Rajasthan,74.47,47,Large,2019-12-10,9,Paneer,Sudha,279.75,3.6925,3924.8925,9,Refrigerated,2019-11-27,2019-12-06,121,14.77,1787.17,Jharkhand,Retail,158,89.5,24.3,2019-12-06,2019,12,6,4,4,9,0,1,13.444444444444445,182.0,18.88888888888889,39.60277158687125,0.0,158.0,0.711764705882353,227.28571428571428,41.899535739905225,13.444444444444445,583.415,1340.3775,756.9625000000001
Karnataka,204.6,32,Medium,2020-01-12,9,Paneer,Amul,764.09,5.7275,18445.1326,13,Refrigerated,2019-11-24,2019-12-07,390,22.91,8934.9,Chandigarh,Retail,374,23.87,35.61,2019-12-07,2019,12,7,5,4,13,0,1,30.0,182.0,18.88888888888889,39.60277158687125,0.0,374.0,1.588235294117647,245.28571428571428,41.899535739905225,30.0,2142.085,6701.175,4559.09
Karnataka,345.33,64,Large,2019-12-21,9,Paneer,Amul,411.32,6.255,9271.1528,7,Refrigerated,2019-12-03,2019-12-10,211,25.02,5279.22,Maharashtra,Wholesale,200,46.82,198.07,2019-12-10,2019,12,10,1,4,7,0,1,30.142857142857142,182.0,18.88888888888889,39.60277158687125,0.0,200.0,1.595798319327731,192.85714285714286,41.899535739905225,30.142857142857142,1251.0,3959.415,2708.415
Kerala,757.1,53,Large,2019-12-24,9,Paneer,Sudha,960.92,2.45,11588.6952,11,Refrigerated,2019-11-29,2019-12-10,12,9.8,117.6,Uttar Pradesh,Wholesale,948,61.51,30.77,2019-12-10,2019,12,10,1,4,11,0,1,1.0909090909090908,182.0,18.88888888888889,39.60277158687125,0.0,948.0,0.057754010695187166,120.71428571428571,41.899535739905225,1.0909090909090908,2322.6000000000004,88.2,-2234.4000000000005
Tamil Nadu,882.59,31,Medium,2020-01-10,9,Paneer,Sudha,368.03,20.6425,28875.6338,11,Refrigerated,2019-11-30,2019-12-11,151,82.57,12468.07,West Bengal,Retail,217,68.51,66.18,2019-12-11,2019,12,11,2,4,11,0,1,13.727272727272727,182.0,18.88888888888889,39.60277158687125,0.0,217.0,0.7267379679144386,138.57142857142858,41.899535739905225,13.727272727272727,4479.4225,9351.0525,4871.63
Bihar,704.22,95,Medium,2019-12-17,9,Paneer,Raj,797.5,24.5675,77740.3,11,Refrigerated,2019-12-01,2019-12-12,723,98.27,71049.21,Karnataka,Retail,74,34.9,175.51,2019-12-12,2019,12,12,3,4,11,0,1,65.72727272727273,182.0,18.88888888888889,39.60277158687125,0.0,74.0,3.479679144385027,233.14285714285714,41.899535739905225,65.72727272727273,1817.995,53286.9075,51468.9125
Bihar,281.76,70,Small,2020-01-12,9,Paneer,Sudha,248.69,21.95,21715.6108,13,Refrigerated,2019-12-04,2019-12-17,36,87.8,3160.8,Chandigarh,Retail,212,77.22,175.94,2019-12-17,2019,12,17,1,4,13,0,1,2.769230769230769,182.0,18.88888888888889,39.60277158687125,0.0,212.0,0.14660633484162894,234.85714285714286,41.899535739905225,2.769230769230769,4653.4,2370.6,-2282.7999999999997
Delhi,513.02,98,Large,2020-02-09,9,Paneer,Mother Dairy,341.83,3.6725,5763.2538,8,Refrigerated,2019-12-12,2019-12-20,264,14.69,3878.16,Jharkhand,Online,77,29.73,101.09,2019-12-20,2019,12,20,4,4,8,0,1,33.0,182.0,18.88888888888889,39.60277158687125,0.0,77.0,1.7470588235294118,255.28571428571428,41.899535739905225,33.0,282.78249999999997,2908.62,2625.8375
Karnataka,817.69,35,Large,2020-01-21,9,Paneer,Amul,969.09,20.595,80066.2158,7,Refrigerated,2019-12-18,2019-12-25,477,82.38,39295.26,Chandigarh,Wholesale,492,37.81,26.49,2019-12-25,2019,12,25,2,4,7,0,1,68.14285714285714,182.0,18.88888888888889,39.60277158687125,0.0,492.0,3.6075630252100837,267.7142857142857,41.899535739905225,68.14285714285714,10132.74,29471.445,19338.705
Chandigarh,244.86,18,Small,2019-12-26,9,Paneer,Raj,872.22,15.5475,51085.9254,13,Refrigerated,2019-12-18,2019-12-31,278,62.19,17288.82,Haryana,Online,594,28.28,95.11,2019-12-26,2019,12,26,3,4,8,5,0,34.75,182.0,18.88888888888889,39.60277158687125,94.44444444444444,499.55555555555554,1.839705882352941,277.2857142857143,41.899535739905225,6.95,7766.839999999999,12966.615,5199.775000000001
Rajasthan,449.24,70,Medium,2020-01-28,9,Paneer,Sudha,438.18,18.0875,32320.156800000004,8,Refrigerated,2019-12-18,2019-12-26,379,72.35,27420.65,Madhya Pradesh,Retail,59,52.29,79.52,2019-12-26,2019,12,26,3,4,8,0,1,47.375,182.0,18.88888888888889,39.60277158687125,0.0,59.0,2.5080882352941174,329.7142857142857,41.899535739905225,47.375,1067.1625,20565.4875,19498.325
Uttar Pradesh,871.04,72,Small,2020-02-20,9,Paneer,Sudha,38.12,14.0425,2143.1064,12,Refrigerated,2019-12-31,2020-01-12,20,56.17,1123.4,Delhi,Wholesale,18,26.88,85.04,2020-01-12,2020,1,12,6,1,12,0,1,1.6666666666666667,182.0,18.88888888888889,39.60277158687125,0.0,18.0,0.08823529411764705,311.0,23.015161055737053,1.6666666666666667,252.76500000000001,842.55,589.785
Bihar,215.59,46,Large,2020-02-13,9,Paneer,Sudha,707.17,17.6825,47620.8278,12,Refrigerated,2020-01-02,2020-01-14,292,70.73,20653.16,Rajasthan,Online,415,23.09,92.36,2020-01-14,2020,1,14,1,1,12,0,1,24.333333333333332,182.0,18.88888888888889,39.60277158687125,0.0,415.0,1.288235294117647,249.42857142857142,23.015161055737053,24.333333333333332,7338.2375,15489.869999999999,8151.632499999999
Delhi,857.84,86,Small,2020-01-26,9,Paneer,Amul,367.11,20.14,29783.6343,12,Refrigerated,2020-01-03,2020-01-15,310,80.56,24973.6,Maharashtra,Retail,57,70.92,173.24,2020-01-15,2020,1,15,2,1,12,0,1,25.833333333333332,182.0,18.88888888888889,39.60277158687125,0.0,57.0,1.3676470588235292,288.57142857142856,23.015161055737053,25.833333333333332,1147.98,18730.2,17582.22
Rajasthan,452.53,70,Large,2020-02-08,9,Paneer,Amul,973.2,3.3575,14160.06,8,Refrigerated,2020-01-07,2020-01-15,187,13.43,2511.41,Rajasthan,Retail,786,32.09,156.89,2020-01-15,2020,1,15,2,1,8,0,1,23.375,182.0,18.88888888888889,39.60277158687125,0.0,786.0,1.2375,277.57142857142856,23.015161055737053,23.375,2638.995,1883.5575,-755.4375
Chandigarh,282.77,51,Medium,2020-02-07,9,Paneer,Raj,225.59,9.7525,7879.8587,12,Refrigerated,2020-01-04,2020-01-16,201,39.01,7841.01,Jharkhand,Online,24,55.18,178.32,2020-01-16,2020,1,16,3,1,12,0,1,16.75,182.0,18.88888888888889,39.60277158687125,0.0,24.0,0.8867647058823529,238.14285714285714,23.015161055737053,16.75,234.06,5880.7575,5646.697499999999
Delhi,707.65,68,Medium,2020-02-27,9,Paneer,Mother Dairy,909.36,8.9225,36701.7696,11,Refrigerated,2020-01-11,2020-01-22,433,35.69,15453.77,Chandigarh,Online,476,63.9,66.82,2020-01-22,2020,1,22,2,1,11,0,1,39.36363636363637,182.0,18.88888888888889,39.60277158687125,0.0,476.0,2.083957219251337,260.2857142857143,23.015161055737053,39.36363636363637,4247.11,11590.3275,7343.2175
Haryana,798.42,50,Medium,2020-02-12,9,Paneer,Sudha,258.21,9.3675,10163.1456,14,Refrigerated,2020-01-19,2020-02-02,21,37.47,786.87,Madhya Pradesh,Wholesale,237,89.04,176.43,2020-02-02,2020,2,2,6,1,14,0,1,1.5,182.0,18.88888888888889,39.60277158687125,0.0,237.0,0.07941176470588235,209.14285714285714,25.97957563681851,1.5,2220.0975,590.1525,-1629.9449999999997
Maharashtra,39.67,59,Small,2020-02-09,9,Paneer,Sudha,672.18,7.9975,18484.95,14,Refrigerated,2020-01-23,2020-02-06,585,31.99,18714.15,Uttar Pradesh,Wholesale,87,19.1,61.07,2020-02-06,2020,2,6,3,1,14,0,1,41.785714285714285,182.0,18.88888888888889,39.60277158687125,0.0,87.0,2.2121848739495795,289.85714285714283,25.97957563681851,41.785714285714285,695.7824999999999,14035.6125,13339.83
Telangana,735.46,56,Small,2020-02-07,9,Paneer,Amul,277.21,17.7275,18398.4277,11,Refrigerated,2020-02-04,2020-02-15,267,70.91,18932.97,West Bengal,Retail,10,65.1,107.02,2020-02-07,2020,2,7,4,1,3,8,0,89.0,182.0,18.88888888888889,39.60277158687125,10.0,0.0,4.711764705882352,286.2857142857143,25.97957563681851,11.125,0.0,14199.727499999999,14199.727499999999
Delhi,567.85,55,Medium,2020-03-14,9,Paneer,Mother Dairy,648.25,11.425,28296.1125,7,Refrigerated,2020-02-02,2020-02-09,82,45.7,3747.4,Uttar Pradesh,Wholesale,566,52.98,125.9,2020-02-09,2020,2,9,6,1,7,0,1,11.714285714285714,182.0,18.88888888888889,39.60277158687125,0.0,566.0,0.6201680672268908,253.71428571428572,25.97957563681851,11.714285714285714,6466.55,2810.5500000000006,-3655.9999999999995
Gujarat,743.43,53,Small,2020-02-27,9,Paneer,Raj,936.16,13.0925,46302.4736,10,Refrigerated,2020-02-07,2020-02-17,29,52.37,1518.73,Rajasthan,Retail,907,71.33,26.94,2020-02-17,2020,2,17,0,1,10,0,1,2.9,182.0,18.88888888888889,39.60277158687125,0.0,907.0,0.1535294117647059,231.14285714285714,25.97957563681851,2.9,11874.8975,1139.0475,-10735.849999999999
Kerala,521.6,87,Small,2020-03-24,9,Paneer,Sudha,624.84,9.5675,22050.6036,9,Refrigerated,2020-02-08,2020-02-17,366,38.27,14006.82,Uttar Pradesh,Wholesale,258,97.5,171.47,2020-02-17,2020,2,17,0,1,9,0,1,40.666666666666664,182.0,18.88888888888889,39.60277158687125,0.0,258.0,2.152941176470588,254.71428571428572,25.97957563681851,40.666666666666664,2468.4150000000004,10505.115,8036.699999999999
Uttar Pradesh,755.21,13,Small,2020-03-02,9,Paneer,Sudha,580.5,4.5175,9264.78,13,Refrigerated,2020-02-05,2020-02-18,246,18.07,4445.22,Kerala,Retail,334,96.39,99.44,2020-02-18,2020,2,18,1,1,13,0,1,18.923076923076923,182.0,18.88888888888889,39.60277158687125,0.0,334.0,1.0018099547511312,228.0,25.97957563681851,18.923076923076923,1508.845,3333.915,1825.07
Tamil Nadu,131.86,72,Small,2020-04-06,9,Paneer,Mother Dairy,653.82,13.285,37136.976,11,Refrigerated,2020-02-12,2020-02-23,500,53.14,26570.0,Jharkhand,Retail,153,15.83,179.98,2020-02-23,2020,2,23,6,1,11,0,1,45.45454545454545,182.0,18.88888888888889,39.60277158687125,0.0,153.0,2.4064171122994655,296.42857142857144,25.97957563681851,45.45454545454545,2032.605,19927.500000000004,17894.895000000004
Telangana,373.81,24,Large,2020-03-26,9,Paneer,Sudha,633.59,4.975,12646.4564,11,Refrigerated,2020-02-14,2020-02-25,37,19.9,736.3,Bihar,Retail,596,59.03,183.46,2020-02-25,2020,2,25,1,1,11,0,1,3.3636363636363638,182.0,18.88888888888889,39.60277158687125,0.0,596.0,0.17807486631016042,218.14285714285714,25.97957563681851,3.3636363636363638,2965.1,552.2249999999999,-2412.875
West Bengal,711.12,100,Medium,2020-04-07,9,Paneer,Raj,431.2,10.1875,16571.016,14,Refrigerated,2020-02-12,2020-02-26,307,40.75,12510.25,Delhi,Retail,124,52.47,87.38,2020-02-26,2020,2,26,2,1,14,0,1,21.928571428571427,182.0,18.88888888888889,39.60277158687125,0.0,124.0,1.160924369747899,223.85714285714286,25.97957563681851,21.928571428571427,1263.25,9382.6875,8119.4375
Kerala,512.36,35,Medium,2020-04-13,9,Paneer,Sudha,186.61,13.12,9545.1015,14,Refrigerated,2020-02-19,2020-03-04,10,52.48,524.8,Madhya Pradesh,Retail,176,96.53,154.51,2020-03-04,2020,3,4,2,1,14,0,1,0.7142857142857143,182.0,18.88888888888889,39.60277158687125,0.0,176.0,0.037815126050420166,213.57142857142858,45.330069626579196,0.7142857142857143,2309.12,393.6,-1915.52
Bihar,538.37,67,Large,2020-03-23,9,Paneer,Mother Dairy,563.72,15.2075,32729.583200000005,14,Refrigerated,2020-02-19,2020-03-04,46,60.83,2798.18,Chandigarh,Retail,517,61.72,94.15,2020-03-04,2020,3,4,2,1,14,0,1,3.2857142857142856,182.0,18.88888888888889,39.60277158687125,0.0,517.0,0.17394957983193277,216.0,45.330069626579196,3.2857142857142856,7862.2775,2098.635,-5763.6425
Chandigarh,589.76,59,Small,2020-03-05,9,Paneer,Amul,275.2,7.6175,7675.327999999999,12,Refrigerated,2020-02-28,2020-03-11,222,30.47,6764.34,Chandigarh,Online,53,53.95,157.94,2020-03-05,2020,3,5,3,1,6,6,0,37.0,182.0,18.88888888888889,39.60277158687125,53.0,0.0,1.9588235294117646,195.42857142857142,45.330069626579196,6.166666666666667,0.0,5073.255,5073.255
Chandigarh,894.74,69,Medium,2020-03-25,9,Paneer,Sudha,88.05,21.26,7859.343,13,Refrigerated,2020-02-24,2020-03-08,10,85.04,850.4,Madhya Pradesh,Retail,78,90.43,156.64,2020-03-08,2020,3,8,6,1,13,0,1,0.7692307692307693,182.0,18.88888888888889,39.60277158687125,0.0,78.0,0.04072398190045248,161.71428571428572,45.330069626579196,0.7692307692307693,1658.2800000000002,637.8,-1020.4800000000002
Uttar Pradesh,737.34,100,Small,2020-03-13,9,Paneer,Mother Dairy,748.34,11.8,34371.2562,10,Refrigerated,2020-03-10,2020-03-20,592,47.2,27942.4,Uttar Pradesh,Wholesale,156,33.99,35.99,2020-03-13,2020,3,13,4,1,3,7,0,197.33333333333334,182.0,18.88888888888889,39.60277158687125,132.22222222222223,23.77777777777777,10.44705882352941,174.85714285714286,45.330069626579196,28.190476190476193,280.5777777777777,20956.800000000003,20676.222222222226
Jharkhand,111.6,32,Medium,2020-04-05,9,Paneer,Amul,544.83,23.8425,54205.1367,10,Refrigerated,2020-03-07,2020-03-17,459,95.37,43774.83,West Bengal,Retail,85,81.18,199.12,2020-03-17,2020,3,17,1,1,10,0,1,45.9,182.0,18.88888888888889,39.60277158687125,0.0,85.0,2.43,235.14285714285714,45.330069626579196,45.9,2026.6125000000002,32831.122500000005,30804.510000000006
Uttar Pradesh,331.07,91,Medium,2020-04-16,9,Paneer,Sudha,495.88,4.775,8231.608,12,Refrigerated,2020-03-08,2020-03-20,13,19.1,248.3,Uttar Pradesh,Retail,482,53.26,166.41,2020-03-20,2020,3,20,4,1,12,0,1,1.0833333333333333,182.0,18.88888888888889,39.60277158687125,0.0,482.0,0.057352941176470586,193.14285714285714,45.330069626579196,1.0833333333333333,2301.55,186.22500000000002,-2115.3250000000003
Gujarat,959.48,16,Small,2020-03-27,9,Paneer,Raj,591.37,22.625,50893.3022,8,Refrigerated,2020-03-22,2020-03-30,398,90.5,36019.0,Kerala,Wholesale,193,58.1,93.06,2020-03-27,2020,3,27,4,1,5,3,0,79.6,182.0,18.88888888888889,39.60277158687125,56.66666666666667,136.33333333333331,4.214117647058823,248.57142857142858,45.330069626579196,26.53333333333333,3084.541666666666,27014.25,23929.708333333336
Gujarat,409.5,92,Medium,2020-04-04,9,Paneer,Sudha,159.69,17.0325,11422.6257,9,Refrigerated,2020-03-19,2020-03-28,30,68.13,2043.9,Delhi,Wholesale,129,34.19,81.84,2020-03-28,2020,3,28,5,1,9,0,1,3.3333333333333335,182.0,18.88888888888889,39.60277158687125,0.0,129.0,0.17647058823529413,246.28571428571428,45.330069626579196,3.3333333333333335,2197.1924999999997,1532.925,-664.2674999999997
Madhya Pradesh,884.22,29,Large,2020-05-11,9,Paneer,Mother Dairy,642.56,18.145,49637.76,9,Refrigerated,2020-03-19,2020-03-28,224,72.58,16257.92,Delhi,Wholesale,418,75.73,20.76,2020-03-28,2020,3,28,5,1,9,0,1,24.88888888888889,182.0,18.88888888888889,39.60277158687125,0.0,418.0,1.3176470588235294,246.57142857142858,45.330069626579196,24.88888888888889,7584.61,12193.44,4608.830000000001
Telangana,708.65,91,Small,2020-05-09,9,Paneer,Raj,905.87,14.9725,51607.4139,8,Refrigerated,2020-03-23,2020-03-31,686,59.89,41084.54,Kerala,Retail,219,96.71,128.03,2020-03-31,2020,3,31,1,1,8,0,1,85.75,182.0,18.88888888888889,39.60277158687125,0.0,219.0,4.5397058823529415,343.14285714285717,45.330069626579196,85.75,3278.9775,30813.405000000002,27534.4275
Tamil Nadu,873.47,28,Large,2020-05-09,9,Paneer,Sudha,735.21,4.185,11483.9802,14,Refrigerated,2020-03-18,2020-04-01,603,16.74,10094.22,Rajasthan,Online,132,90.65,137.67,2020-04-01,2020,4,1,2,2,14,0,1,43.07142857142857,182.0,18.88888888888889,39.60277158687125,0.0,132.0,2.280252100840336,344.7142857142857,36.68841185457616,43.07142857142857,552.42,7570.665,7018.245
Delhi,808.76,64,Large,2020-04-22,9,Paneer,Amul,908.36,8.575,27886.652,11,Refrigerated,2020-03-24,2020-04-04,395,34.3,13548.5,Telangana,Retail,513,56.89,152.33,2020-04-04,2020,4,4,5,2,11,0,1,35.90909090909091,182.0,18.88888888888889,39.60277158687125,0.0,513.0,1.9010695187165776,335.57142857142856,36.68841185457616,35.90909090909091,4398.974999999999,10161.375,5762.400000000001
Delhi,47.61,33,Medium,2020-04-26,9,Paneer,Amul,260.08,6.3025,7100.184,14,Refrigerated,2020-03-22,2020-04-05,76,25.21,1915.96,Chandigarh,Online,184,60.5,199.47,2020-04-05,2020,4,5,6,2,14,0,1,5.428571428571429,182.0,18.88888888888889,39.60277158687125,0.0,184.0,0.28739495798319326,344.57142857142856,36.68841185457616,5.428571428571429,1159.66,1436.9699999999998,277.3099999999997
Telangana,342.06,61,Medium,2020-04-13,9,Paneer,Mother Dairy,69.81,5.325,1263.561,14,Refrigerated,2020-03-28,2020-04-11,49,21.3,1043.7,Gujarat,Retail,20,28.68,20.29,2020-04-11,2020,4,11,5,2,14,0,1,3.5,182.0,18.88888888888889,39.60277158687125,0.0,20.0,0.1852941176470588,294.7142857142857,36.68841185457616,3.5,106.5,782.7750000000001,676.2750000000001
